Title,Price,Image
Amazon Basics Papel higiénico de 2 capas. 30 rollos = 120 rollos regulares. 350 hojas. (paquete de 30). sin perfume,US$25.21,https://m.media-amazon.com/images/I/61ATL4GoqkL._AC_UL320_.jpg
Amazon Basics Paquete de 48 pilas alcalinas AA de alto rendimiento. 1.5 voltios. 10 años de vida útil,US$14.97,https://m.media-amazon.com/images/I/81rzA8nS6FL._AC_UL320_.jpg
Amazon Basics Toallas de papel de hojas flexibles de 2 capas. 12 rollos básicos = 32 rollos regulares. valor diario con 150 hojas por rollo,US$22.86,https://m.media-amazon.com/images/I/61POocZniqL._AC_UL320_.jpg
Amazon Basics Bolsas a prueba de fugas para excrementos de perro con dispensador y clip para correa. sin perfume. 300 unidades. 20 paquetes de 15. color negro. 13 x 9 pulgadas,US$7.99,https://m.media-amazon.com/images/I/71pS4O3AJ6L._AC_UL320_.jpg
Amazon Basics Papel para impresora multiusos. 8.5 x 11 pulgadas. 20 libras. 8 resmas. 4000 hojas. 92 brillantes. blanco,US$43.99,https://m.media-amazon.com/images/I/71yKhJpWLnS._AC_UL320_.jpg
Amazon Basics Bolsas de basura altas con cordón para cocina. 13 galones. 120 unidades. paquete de 1,US$20.35,https://m.media-amazon.com/images/I/71D7tbndeLL._AC_UL320_.jpg
Amazon Basics Toallitas desinfectantes. aroma a limón y fresco. desinfecta. desinfecta. desinfecta. desodoriza. 340 unidades (4 paquetes de 85),US$13.85,https://m.media-amazon.com/images/I/71S-ty8N11L._AC_UL320_.jpg
Amazon Basics Bolsas de almacenamiento para sándwich. 300 unidades. paquete de 1,US$6.96,https://m.media-amazon.com/images/I/61LmVKypu7L._AC_UL320_.jpg
Amazon Basics Bolsas de basura multiusos con cordón. sin perfume. 30 galones. 50 unidades. paquete de 1,US$11.37,https://m.media-amazon.com/images/I/61qIU1rRB7L._AC_UL320_.jpg
Amazon Basics Bolsas de galón para congelador. base de soporte y relleno. 90 unidades,US$9.70,https://m.media-amazon.com/images/I/71jScd1ZbHL._AC_UL320_.jpg
Amazon Basics - Juego de ropa de cama de microfibra ligera. súper suave y de fácil cuidado. 4 piezas. con bolsillos de 14 pulgadas de profundidad. tamaño Queen. color gris oscuro. liso,US$16.50,https://m.media-amazon.com/images/I/71O5+I+kA6L._AC_UL320_.jpg
Amazon Basics Pilas alcalinas AAA de alto rendimiento. 1.5 voltios. vida útil de 10 años. 20 unidades (paquete de 1),US$12.34,https://m.media-amazon.com/images/I/71XhDEyoGTL._AC_UL320_.jpg
Amazon Basics Bolsas de almacenamiento de alimentos con cierre de galón. base de soporte y relleno. 120 unidades,US$10.84,https://m.media-amazon.com/images/I/71VepS-uVZL._AC_UL320_.jpg
Amazon Basics - Hisopos de algodón. 500 unidades. paquete de 1 (anteriormente Solimo),US$2.65,https://m.media-amazon.com/images/I/612HeyYXOnL._AC_UL320_.jpg
Amazon Basics MotionSphere - Maquinilla de afeitar de 5 cuchillas para hombres con doble lubricación y recortadora de precisión. mango y 16 cartuchos. ajuste de cartuchos. solo asas de afeitar. juego,US$18.46,https://m.media-amazon.com/images/I/81rdiBTmW1L._AC_UL320_.jpg
Amazon Basics Esponjas resistentes. 6 unidades. amarillo/verde,US$4.71,https://m.media-amazon.com/images/I/81rKdeQzrJL._AC_UL320_.jpg
Amazon Basics Rondas hipoalergénicas 100% algodón. 100 unidades,US$4.19,https://m.media-amazon.com/images/I/41roS4Ps5RL._AC_UL320_.jpg
Amazon Basics Trituradora de papel de corte cruzado de 8 hojas y trituradora de tarjetas de crédito. color negro,US$33.00,https://m.media-amazon.com/images/I/719njn2SJ1L._AC_UL320_.jpg
Amazon Basics Toallitas de inodoro desechables para adultos. sin fragancia. 126 unidades (3 paquetes de 42) el embalaje puede variar,US$4.78,https://m.media-amazon.com/images/I/61Xb2wjC6rL._AC_UL320_.jpg
Amazon Basics Almohadillas para orinar para perros y cachorros con diseño de secado rápido a prueba de fugas para entrenamiento de orinal. absorción estándar. tamaño regular. 22 x 22 pulgadas. paquete,US$28.99,https://m.media-amazon.com/images/I/71-fiO823uL._AC_UL320_.jpg
Amazon Basics Estante organizador ajustable de alambre de acero resistente con 5 estantes para cocina. garaje. 36 pulgadas de largo x 14 pulgadas de ancho x 72 pulgadas de alto. negro,US$64.31,https://m.media-amazon.com/images/I/716vdWfenAL._AC_UL320_.jpg
AmazonBasics - Paquete combinado de baterías alcalinas | Paquete de 48 AA (36 unidades AAA (se puede enviar por separado),US$28.64,https://m.media-amazon.com/images/I/61bv3klUcAL._AC_UL320_.jpg
Amazon Basics - Funda de transporte para computadora y tableta de 15.6 pulgadas. color negro. 1 unidad,US$14.00,https://m.media-amazon.com/images/I/71wWjW7zTLL._AC_UL320_.jpg
Amazon Basics Clean Mint Flossers. 75 unidades. 1 paquete,US$2.79,https://m.media-amazon.com/images/I/71Xun8KKsbL._AC_UL320_.jpg
Amazon Basics Paquete económico de baterías alcalinas AA y AAA de alto rendimiento. 24 pilas AA dobles y 24 pilas AAA triples (48 unidades),US$17.09,https://m.media-amazon.com/images/I/715RL6A12gL._AC_UL320_.jpg
Amazon Basic Care Vendajes adhesivos de tela flexible. suministros de primeros auxilios y cuidado de heridas. tamaño todo en uno. 100 unidades,US$5.80,https://m.media-amazon.com/images/I/618IdSJ8y7L._AC_UL320_.jpg
Amazon Basics Juego de cuchillos de cocina codificados por colores de 12 piezas. 6 cuchillos con 6 protectores de cuchilla. multicolor. 13.88 x 4.13 x 1.38 pulgadas,US$16.95,https://m.media-amazon.com/images/I/71iB-QmRWEL._AC_UL320_.jpg
Amazon Basics - Bolsas sin olor para levantar caca de perros. con dispensador y clip para correa. aditivo estándar y EPI.,US$15.99,https://m.media-amazon.com/images/I/71pS4O3AJ6L._AC_UL320_.jpg
Amazon Basics Trituradora de papel y tarjetas de crédito de corte cruzado de 8 hojas con contenedor de 4.1 galones. color negro,US$36.48,https://m.media-amazon.com/images/I/81vKaylqd6L._AC_UL320_.jpg
Amazon Basics Almohadillas de fregona seca multicapa. 36 unidades. paquete de 1,US$9.96,https://m.media-amazon.com/images/I/712kEi5-wEL._AC_UL320_.jpg
Amazon Basics - Ventilador. 6.3 pulgadas de profundidad x 11.1 pulgadas de ancho x 10.9 pulgadas de alto. negro,US$15.49,https://m.media-amazon.com/images/I/816Tfe5HNvL._AC_UL320_.jpg
Amazon Basics Baño espumoso perfumado de lavanda con aceite esencial. 34 onzas líquidas,US$4.99,https://m.media-amazon.com/images/I/61beD1fVbXL._AC_UL320_.jpg
Amazon Basics - Maleta rígida. equipaje de mano y ampliable con ruedas. Negro -,US$62.99,https://m.media-amazon.com/images/I/71s7HbyqzEL._AC_UL320_.jpg
Amazon Basics Gentle & Mild - Repuesto de jabón líquido transparente para manos. sin triclosán. 50 onzas líquidas (paquete de 2) (anteriormente Solimo),US$9.50,https://m.media-amazon.com/images/I/71TD1OkCLPL._AC_UL320_.jpg
Amazon Basics - Mancuerna de entrenamiento de fácil agarre. con revestimiento de neopreno. disponibles en varios juegos y pesos,US$21.99,https://m.media-amazon.com/images/I/81Y26toqdTL._AC_UL320_.jpg
Amazon Basics - Tapete de yoga extragrueso de 1/2 pulgada,US$21.98,https://m.media-amazon.com/images/I/7153xLfdwAL._AC_UL320_.jpg
Bounty - Toallas de papel de tamaño rápido. color blanco. rollos familiares. 16 unidades (hasta 40 rollos normales),US$43.49,https://m.media-amazon.com/images/I/81mECTiHYjL._AC_UL320_.jpg
Amazon Basics Filtros de agua de repuesto para jarras compatibles con Brita. paquete de 3,US$11.09,https://m.media-amazon.com/images/I/51gPRggQhPL._AC_UL320_.jpg
Amazon Basics Paños de limpieza de microfibra. no abrasivos. reutilizables y lavables. paquete de 24. verde/gris/rosa. 16 x 12 pulgadas,US$9.98,https://m.media-amazon.com/images/I/81nOsL9jLsL._AC_UL320_.jpg
Amazon Basics Bombilla LED inteligente A19. cambio de color. 9 W (equivalente a 60 W). 800 LM. funciona solo con Alexa. Wi-Fi de 2.4 GHz. no requiere concentrador. paquete de 4,US$41.99,https://m.media-amazon.com/images/I/71Ks4KNSrcL._AC_UL320_.jpg
Amazon Basics Almohadas alternativas de plumón para dormir boca abajo y espalda. densidad suave. estándar. paquete de 2. blanco. 26 pulgadas de largo x 20 pulgadas de ancho,US$21.99,https://m.media-amazon.com/images/I/51ObW8mDZXL._AC_UL320_.jpg
Amazon Basics 2 altavoces USB Plug-n-Play para PC o portátil. color negro - Juego de 2,US$14.95,https://m.media-amazon.com/images/I/71DVfwSDN-L._AC_UL320_.jpg
Amazon Basics Flextra - Bolsas de basura altas con cordón para cocina. 10% de contenido reciclado posconsumo. 13 galones. 120 unidades. paquete de 1,US$16.75,https://m.media-amazon.com/images/I/61TJ3nc+r0L._AC_UL320_.jpg
Amazon Basics Ropa interior protectora para mujer. incontinencia y posparto. máxima absorción. M. lavanda. 60 unidades. (3 paquetes de 20),US$35.58,https://m.media-amazon.com/images/I/714MVvsW0xL._AC_UL320_.jpg
Amazon Basics Ratón óptico inalámbrico ergonómico de 2.4 GHz. DPI ajustable. compatible con PC. Mac. portátil - Negro,US$11.31,https://m.media-amazon.com/images/I/51TlYuAqbsL._AC_UL320_.jpg
Amazon Basics Pegamento escolar lavable morado. se seca transparente. barra de 0.21 onzas. paquete de 2 unidades,US$0.25,https://m.media-amazon.com/images/I/61kZdiiEC8L._AC_UL320_.jpg
Amazon Basics - Bolsas de basura altas para cocina. 13 galones. 10% contenido reciclado posconsumo. aroma fresco limpio. 200 unidades. paquete de 1,US$24.51,https://m.media-amazon.com/images/I/61tEu5I6mjL._AC_UL320_.jpg
Amazon Basics Gel de baño hidratante. 22 onzas líquidas. paquete de 1,US$5.45,https://m.media-amazon.com/images/I/51QYlo8zBeL._AC_UL320_.jpg
Amazon Basics Loción corporal de manteca de cacao. ligeramente perfumada. 20.3 fl oz,US$4.75,https://m.media-amazon.com/images/I/71lqW6CvHFL._AC_UL320_.jpg
Amazon Basics Teclado USB con cable de perfil bajo con diseño de EE. UU. (QWERTY). negro mate,US$18.04,https://m.media-amazon.com/images/I/71ehwfAM4-L._AC_UY218_.jpg
Logitech MX Keys S Teclado inalámbrico. perfil bajo. escritura silenciosa. retroiluminación. Bluetooth. USB C recargable para PC con Windows. Linux. Chrome. Mac. grafito. con suscripción gratuita a,US$108.19,https://m.media-amazon.com/images/I/71skZeAyPuL._AC_UY218_.jpg
Rii RK100+ Teclado multimedia para juegos de PC. teclado de oficina para trabajar o imprimar juegos. dispositivo de oficina para trabajar o imprimar juegos. dispositivo de oficina,US$11.99,https://m.media-amazon.com/images/I/61jhVTLFAEL._AC_UY218_.jpg
EPOMAKER EK98 Teclado inalámbrico para juegos. teclado mecánico con cable Bluetooth trimodo/2.4 GHz/USB-C. teclado cremoso intercambiable en caliente. teclado personalizado retroiluminado RGB (blanco.,US$39.99,https://m.media-amazon.com/images/I/61vYXloLoaL._AC_UY218_.jpg
Rii RK907 Teclado compacto ultrafino USB con cable para Mac y PC. Windows 10/8/7/Vista/XP (negro) (1 unidad),US$9.98,https://m.media-amazon.com/images/I/611G2Fw-4PL._AC_UY218_.jpg
Teclado para juegos al 65%. mini teclado retroiluminado con cable. ultracompacto. anti-fantasma. sin conflictos. 68 teclas. teclado con cable de membrana para juegos para PC. laptop. Mac,US$13.97,https://m.media-amazon.com/images/I/61RM1rMoceL._AC_UY218_.jpg
MageGee MK-Box - Teclado mecánico portátil 60% para juegos. retroiluminación LED. compacto. 68 teclas. mini teclado de oficina con cable con interruptor rojo para Windows portátil. PC. Mac. negro y,US$29.99,https://m.media-amazon.com/images/I/618zZ7u3sUL._AC_UY218_.jpg
MARVO - Combo de teclado y mouse inalámbricos. teclado inalámbrico ergonómico de computadora 2.4G con soporte para tableta de teléfono. mouse silencioso con 6 botones. compatible con MacBook. Windows,US$16.79,https://m.media-amazon.com/images/I/61L3R6nVQeL._AC_UY218_.jpg
Combo de teclado y mouse inalámbricos. teclado inalámbrico silencioso de 2.4 G para Windows Chrome Laptop Computadora PC de escritorio. 106 teclas de tamaño completo con teclado numérico. mouse óptico,US$21.99,https://m.media-amazon.com/images/I/61dcPOMlphL._AC_UY218_.jpg
Teclado para juegos. retroiluminación LED arcoíris de 7 colores. 104 teclas. teclado silencioso iluminado con reposamuñecas. teclas multimedia. susurro silencioso. 19 teclas anti-fantasma. teclado impermeable con cable de oficina para PC. Mac Xbox,US$22.99,https://m.media-amazon.com/images/I/71xV95j1TyL._AC_UY218_.jpg
Teclado retroiluminado de impresión grande. teclado de computadora con cable USB silencioso. teclado de tamaño completo con LED iluminado blanco compatible para escritorio con Windows.,US$28.99,https://m.media-amazon.com/images/I/71lI0RJAInL._AC_UY218_.jpg
Logitech MK345 combo inalámbrico - Teclado de computadora de tamaño completo con reposamanos y cómodo ratón diestro (no necesariamente español),US$38.98,https://m.media-amazon.com/images/I/61INECRCnsL._AC_UY218_.jpg
Combo de teclado y mouse para videojuegos de computadora. teclado con retroiluminación de arcoiris LED K1 con 104 teclas para PC y computadora portátil (blanco),US$29.99,https://m.media-amazon.com/images/I/61C9qC9U+gL._AC_UY218_.jpg
Lovaky - Combo de teclado y mouse inalámbricos. mouse ergonómico de tamaño completo 2.4G. teclado USB inalámbrico ajustable de 3 DPI y ratón. clic silencioso para computadora. portátil. Windows/Mac (1,US$22.99,https://m.media-amazon.com/images/I/619xEG-HNNL._AC_UY218_.jpg
TECKNET Teclado RGB para juegos. 105 teclas. panel totalmente metálico. iluminación RGB de 15 zonas. teclado silencioso con reposamuñecas. 25 teclas anti-fantasma. resistencia al agua IP32. teclado,US$29.99,https://m.media-amazon.com/images/I/817vi8DaEKL._AC_UY218_.jpg
Logitech MK470 - Teclado [versión en inglés] y mouse inalámbricos delgados. compactos modernos. ultrasilenciosos. receptor USB de 2.4 GHz tipo plug and play. compatible con Windows. rosa,US$39.90,https://m.media-amazon.com/images/I/71LEUu+OKUL._AC_UY218_.jpg
Amazon Basics Papel higiénico de 2 capas. 30 rollos = 120 rollos regulares. 350 hojas. (paquete de 30). sin perfume,US$25.21,https://m.media-amazon.com/images/I/61ATL4GoqkL._AC_UL320_.jpg
Amazon Basics Paquete de 48 pilas alcalinas AA de alto rendimiento. 1.5 voltios. 10 años de vida útil,US$14.97,https://m.media-amazon.com/images/I/81rzA8nS6FL._AC_UL320_.jpg
Amazon Basics Toallas de papel de hojas flexibles de 2 capas. 12 rollos básicos = 32 rollos regulares. valor diario con 150 hojas por rollo,US$22.86,https://m.media-amazon.com/images/I/61POocZniqL._AC_UL320_.jpg
Amazon Basics Bolsas a prueba de fugas para excrementos de perro con dispensador y clip para correa. sin perfume. 300 unidades. 20 paquetes de 15. color negro. 13 x 9 pulgadas,US$7.99,https://m.media-amazon.com/images/I/71pS4O3AJ6L._AC_UL320_.jpg
Amazon Basics Papel para impresora multiusos. 8.5 x 11 pulgadas. 20 libras. 8 resmas. 4000 hojas. 92 brillantes. blanco,US$43.99,https://m.media-amazon.com/images/I/71yKhJpWLnS._AC_UL320_.jpg
Amazon Basics Bolsas de basura altas con cordón para cocina. 13 galones. 120 unidades. paquete de 1,US$20.35,https://m.media-amazon.com/images/I/71D7tbndeLL._AC_UL320_.jpg
Amazon Basics Toallitas desinfectantes. aroma a limón y fresco. desinfecta. desinfecta. desinfecta. desodoriza. 340 unidades (4 paquetes de 85),US$13.85,https://m.media-amazon.com/images/I/71S-ty8N11L._AC_UL320_.jpg
Amazon Basics Bolsas de almacenamiento para sándwich. 300 unidades. paquete de 1,US$6.96,https://m.media-amazon.com/images/I/61LmVKypu7L._AC_UL320_.jpg
Amazon Basics Bolsas de basura multiusos con cordón. sin perfume. 30 galones. 50 unidades. paquete de 1,US$11.37,https://m.media-amazon.com/images/I/61qIU1rRB7L._AC_UL320_.jpg
Amazon Basics Bolsas de galón para congelador. base de soporte y relleno. 90 unidades,US$9.70,https://m.media-amazon.com/images/I/71jScd1ZbHL._AC_UL320_.jpg
Amazon Basics - Juego de ropa de cama de microfibra ligera. súper suave y de fácil cuidado. 4 piezas. con bolsillos de 14 pulgadas de profundidad. tamaño Queen. color gris oscuro. liso,US$16.50,https://m.media-amazon.com/images/I/71O5+I+kA6L._AC_UL320_.jpg
Amazon Basics Pilas alcalinas AAA de alto rendimiento. 1.5 voltios. vida útil de 10 años. 20 unidades (paquete de 1),US$12.34,https://m.media-amazon.com/images/I/71XhDEyoGTL._AC_UL320_.jpg
Amazon Basics Bolsas de almacenamiento de alimentos con cierre de galón. base de soporte y relleno. 120 unidades,US$10.84,https://m.media-amazon.com/images/I/71VepS-uVZL._AC_UL320_.jpg
Amazon Basics - Hisopos de algodón. 500 unidades. paquete de 1 (anteriormente Solimo),US$2.65,https://m.media-amazon.com/images/I/612HeyYXOnL._AC_UL320_.jpg
Amazon Basics MotionSphere - Maquinilla de afeitar de 5 cuchillas para hombres con doble lubricación y recortadora de precisión. mango y 16 cartuchos. ajuste de cartuchos. solo asas de afeitar. juego,US$18.46,https://m.media-amazon.com/images/I/81rdiBTmW1L._AC_UL320_.jpg
Amazon Basics Esponjas resistentes. 6 unidades. amarillo/verde,US$4.71,https://m.media-amazon.com/images/I/81rKdeQzrJL._AC_UL320_.jpg
Amazon Basics Rondas hipoalergénicas 100% algodón. 100 unidades,US$4.19,https://m.media-amazon.com/images/I/41roS4Ps5RL._AC_UL320_.jpg
Amazon Basics Trituradora de papel de corte cruzado de 8 hojas y trituradora de tarjetas de crédito. color negro,US$33.00,https://m.media-amazon.com/images/I/719njn2SJ1L._AC_UL320_.jpg
Amazon Basics Toallitas de inodoro desechables para adultos. sin fragancia. 126 unidades (3 paquetes de 42) el embalaje puede variar,US$4.78,https://m.media-amazon.com/images/I/61Xb2wjC6rL._AC_UL320_.jpg
Amazon Basics Almohadillas para orinar para perros y cachorros con diseño de secado rápido a prueba de fugas para entrenamiento de orinal. absorción estándar. tamaño regular. 22 x 22 pulgadas. paquete,US$28.99,https://m.media-amazon.com/images/I/71-fiO823uL._AC_UL320_.jpg
Amazon Basics Estante organizador ajustable de alambre de acero resistente con 5 estantes para cocina. garaje. 36 pulgadas de largo x 14 pulgadas de ancho x 72 pulgadas de alto. negro,US$64.31,https://m.media-amazon.com/images/I/716vdWfenAL._AC_UL320_.jpg
AmazonBasics - Paquete combinado de baterías alcalinas | Paquete de 48 AA (36 unidades AAA (se puede enviar por separado),US$28.64,https://m.media-amazon.com/images/I/61bv3klUcAL._AC_UL320_.jpg
Amazon Basics - Funda de transporte para computadora y tableta de 15.6 pulgadas. color negro. 1 unidad,US$14.00,https://m.media-amazon.com/images/I/71wWjW7zTLL._AC_UL320_.jpg
Amazon Basics Clean Mint Flossers. 75 unidades. 1 paquete,US$2.79,https://m.media-amazon.com/images/I/71Xun8KKsbL._AC_UL320_.jpg
Amazon Basics Paquete económico de baterías alcalinas AA y AAA de alto rendimiento. 24 pilas AA dobles y 24 pilas AAA triples (48 unidades),US$17.09,https://m.media-amazon.com/images/I/715RL6A12gL._AC_UL320_.jpg
Amazon Basic Care Vendajes adhesivos de tela flexible. suministros de primeros auxilios y cuidado de heridas. tamaño todo en uno. 100 unidades,US$5.80,https://m.media-amazon.com/images/I/618IdSJ8y7L._AC_UL320_.jpg
Amazon Basics Juego de cuchillos de cocina codificados por colores de 12 piezas. 6 cuchillos con 6 protectores de cuchilla. multicolor. 13.88 x 4.13 x 1.38 pulgadas,US$16.95,https://m.media-amazon.com/images/I/71iB-QmRWEL._AC_UL320_.jpg
Amazon Basics - Bolsas sin olor para levantar caca de perros. con dispensador y clip para correa. aditivo estándar y EPI.,US$15.99,https://m.media-amazon.com/images/I/71pS4O3AJ6L._AC_UL320_.jpg
Amazon Basics Trituradora de papel y tarjetas de crédito de corte cruzado de 8 hojas con contenedor de 4.1 galones. color negro,US$36.48,https://m.media-amazon.com/images/I/81vKaylqd6L._AC_UL320_.jpg
Amazon Basics Almohadillas de fregona seca multicapa. 36 unidades. paquete de 1,US$9.96,https://m.media-amazon.com/images/I/712kEi5-wEL._AC_UL320_.jpg
Amazon Basics - Ventilador. 6.3 pulgadas de profundidad x 11.1 pulgadas de ancho x 10.9 pulgadas de alto. negro,US$15.49,https://m.media-amazon.com/images/I/816Tfe5HNvL._AC_UL320_.jpg
Amazon Basics Baño espumoso perfumado de lavanda con aceite esencial. 34 onzas líquidas,US$4.99,https://m.media-amazon.com/images/I/61beD1fVbXL._AC_UL320_.jpg
Amazon Basics - Maleta rígida. equipaje de mano y ampliable con ruedas. Negro -,US$62.99,https://m.media-amazon.com/images/I/71s7HbyqzEL._AC_UL320_.jpg
Amazon Basics Gentle & Mild - Repuesto de jabón líquido transparente para manos. sin triclosán. 50 onzas líquidas (paquete de 2) (anteriormente Solimo),US$9.50,https://m.media-amazon.com/images/I/71TD1OkCLPL._AC_UL320_.jpg
Amazon Basics - Mancuerna de entrenamiento de fácil agarre. con revestimiento de neopreno. disponibles en varios juegos y pesos,US$21.99,https://m.media-amazon.com/images/I/81Y26toqdTL._AC_UL320_.jpg
Amazon Basics - Tapete de yoga extragrueso de 1/2 pulgada,US$21.98,https://m.media-amazon.com/images/I/7153xLfdwAL._AC_UL320_.jpg
Bounty - Toallas de papel de tamaño rápido. color blanco. rollos familiares. 16 unidades (hasta 40 rollos normales),US$43.49,https://m.media-amazon.com/images/I/81mECTiHYjL._AC_UL320_.jpg
Amazon Basics Filtros de agua de repuesto para jarras compatibles con Brita. paquete de 3,US$11.09,https://m.media-amazon.com/images/I/51gPRggQhPL._AC_UL320_.jpg
Amazon Basics Bombilla LED inteligente A19. cambio de color. 9 W (equivalente a 60 W). 800 LM. funciona solo con Alexa. Wi-Fi de 2.4 GHz. no requiere concentrador. paquete de 4,US$41.99,https://m.media-amazon.com/images/I/71Ks4KNSrcL._AC_UL320_.jpg
Amazon Basics Paños de limpieza de microfibra. no abrasivos. reutilizables y lavables. paquete de 24. verde/gris/rosa. 16 x 12 pulgadas,US$9.98,https://m.media-amazon.com/images/I/81nOsL9jLsL._AC_UL320_.jpg
Amazon Basics Almohadas alternativas de plumón para dormir boca abajo y espalda. densidad suave. estándar. paquete de 2. blanco. 26 pulgadas de largo x 20 pulgadas de ancho,US$21.99,https://m.media-amazon.com/images/I/51ObW8mDZXL._AC_UL320_.jpg
Amazon Basics 2 altavoces USB Plug-n-Play para PC o portátil. color negro - Juego de 2,US$14.95,https://m.media-amazon.com/images/I/71DVfwSDN-L._AC_UL320_.jpg
Amazon Basics Flextra - Bolsas de basura altas con cordón para cocina. 10% de contenido reciclado posconsumo. 13 galones. 120 unidades. paquete de 1,US$16.75,https://m.media-amazon.com/images/I/61TJ3nc+r0L._AC_UL320_.jpg
Amazon Basics Ropa interior protectora para mujer. incontinencia y posparto. máxima absorción. M. lavanda. 60 unidades. (3 paquetes de 20),US$35.58,https://m.media-amazon.com/images/I/714MVvsW0xL._AC_UL320_.jpg
Amazon Basics Ratón óptico inalámbrico ergonómico de 2.4 GHz. DPI ajustable. compatible con PC. Mac. portátil - Negro,US$11.31,https://m.media-amazon.com/images/I/51TlYuAqbsL._AC_UL320_.jpg
Amazon Basics Pegamento escolar lavable morado. se seca transparente. barra de 0.21 onzas. paquete de 2 unidades,US$0.25,https://m.media-amazon.com/images/I/61kZdiiEC8L._AC_UL320_.jpg
Amazon Basics - Bolsas de basura altas para cocina. 13 galones. 10% contenido reciclado posconsumo. aroma fresco limpio. 200 unidades. paquete de 1,US$24.51,https://m.media-amazon.com/images/I/61tEu5I6mjL._AC_UL320_.jpg
Amazon Basics Gel de baño hidratante. 22 onzas líquidas. paquete de 1,US$5.45,https://m.media-amazon.com/images/I/51QYlo8zBeL._AC_UL320_.jpg
Amazon Basics Loción corporal de manteca de cacao. ligeramente perfumada. 20.3 fl oz,US$4.75,https://m.media-amazon.com/images/I/71lqW6CvHFL._AC_UL320_.jpg
